uf,cnae,atividades,unidades,pessoal_ocp_total,pessoal_ocp_assal,pessoal_assal_medio,salarios_outras_rem,salario_medio_mensal_min,salario_medio_mensal
    Minas Gerais,82,"Serviços de escritório, de apoio administrativo e outros serviços prestados às empresas",19448,148737,123288,121610.12,2782032.059,1.763269,1759.74224905726
    Minas Gerais,O,"Administração pública, defesa e seguridade social",2534,744554,744534,769957.04,37548414.737,3.758817,3751.29967660773
    Minas Gerais,84,"Administração pública, defesa e seguridade social",2534,744554,744534,769957.04,37548414.737,3.758817,3751.29967660773
    Minas Gerais,P,Educação,21858,435257,413980,435112.13,17634089.718,3.123762,3117.51465041012
    Minas Gerais,85,Educação,21858,435257,413980,435112.13,17634089.718,3.123762,3117.51465041012
    Minas Gerais,Q,Saúde humana e serviços sociais,35091,331117,275134,272540.29,8543924.101,2.416311,2411.47806383472
    Minas Gerais,86,Atividades de atenção à saúde humana,31823,285072,231243,228235.49,7581493.475,2.56034,2555.2196363906
    Minas Gerais,87,"Atividades de atenção à saúde humana integradas com assistência social, prestadas em residências coletivas e particulares",1897,23427,21920,21792.06,440434.77,1.557792,1554.67623034755
    Minas Gerais,88,Serviços de assistência social sem alojamento,1371,22618,21971,22512.74,521995.856,1.787166,1783.59130806003
    Minas Gerais,R,"Artes, cultura, esporte e recreação",8708,,,,,,
    Minas Gerais,90,"Atividades artísticas, criativas e de espetáculos",1386,2981,1224,1231.53,42876.428,2.683488,2678.12133624903
    Minas Gerais,91,Atividades ligadas ao patrimônio cultural e ambiental,130,,,,,,
    Minas Gerais,92,Atividades de exploração de jogos de azar e apostas,4,12,2,3.29,116.359,2.726027,2720.57516951134
    Minas Gerais,93,Atividades esportivas e de recreação e lazer,7188,37543,29150,29143.31,852435.594,2.254493,2249.98357321906
    Minas Gerais,S,Outras atividades de serviços,33412,104194,81300,80629.84,1943503.434,1.857871,1854.15553539293
    Minas Gerais,94,Atividades de organizações associativas,24659,65594,54133,53482.54,1385575.582,1.996845,1992.85107021699
    Minas Gerais,95,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,3411,13279,8676,8806.77,194943.109,1.706151,1702.73820813201
    Minas Gerais,96,Outras atividades de serviços pessoais,5342,25321,18491,18340.53,362984.743,1.525466,1522.4152904901
    Minas Gerais,U,Organismos internacionais e outras instituições extraterritoriais,4,,,,,,
    Minas Gerais,99,Organismos internacionais e outras instituições extraterritoriais,4,,,,,,
    Espírito Santo,A,"Agricultura, pecuária, produção florestal, pesca e aquicultura",820,,,,,,
    Espírito Santo,01,"Agricultura, pecuária e serviços relacionados",574,5563,4801,5198.31,103308.519,1.531793,1528.72936662995
    Espírito Santo,02,Produção florestal,218,2957,2691,2970.54,85084.423,2.207704,2203.28816154121
    Espírito Santo,03,Pesca e aquicultura,28,,,,,,
    Espírito Santo,B,Indústrias extrativas,1106,12550,11267,11827.01,1040139.39,6.778642,6765.08452328123
    Espírito Santo,05,Extração de carvão mineral,3,12,8,6.45,198.949,2.377432,2372.67740011926
    Espírito Santo,06,Extração de petróleo e gás natural,33,2540,2512,2775.82,619733.988,17.208385,17173.968496073
    Espírito Santo,07,Extração de minerais metálicos,26,3026,3020,3023.51,183490.73,4.677662,4668.30655048653
    Espírito Santo,08,Extração de minerais não-metálicos,973,6356,5176,5479.71,165524.965,2.328263,2323.60647103307
    Espírito Santo,09,Atividades de apoio à extração de minerais,71,616,551,541.52,71190.758,10.132934,10112.6683296021
    Espírito Santo,C,Indústrias de transformação,8749,118669,106469,111445.01,3618479.314,2.502601,2497.59556408479
    Espírito Santo,10,Fabricação de produtos alimentícios,1376,23876,22028,22836.19,558556.043,1.885251,1881.48064372991
    Espírito Santo,11,Fabricação de bebidas,154,1287,1019,996.47,23917.883,1.850055,1846.35478624159
    Espírito Santo,12,Fabricação de produtos do fumo,-,-,-,-,-,-,-
    Espírito Santo,13,Fabricação de produtos têxteis,147,1372,1185,1171.49,20518.962,1.350028,1347.32835304415
    Espírito Santo,14,Confecção de artigos do vestuário e acessórios,1027,11382,10012,10304.74,182142.298,1.362385,1359.6603116624
    Espírito Santo,15,"Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados",70,1588,1509,1552.74,28393.753,1.409452,1406.63269198568
    Espírito Santo,16,Fabricação de produtos de madeira,416,3846,3245,3230.41,66279.453,1.581421,1578.2577015111
    Espírito Santo,17,"Fabricação de celulose, papel e produtos de papel",70,1468,1383,1291.13,91381.957,5.455274,5444.36370287446
    Espírito Santo,18,Impressão e reprodução de gravações,363,2006,1492,1514.55,32486.434,1.653273,1649.96630123698
    Espírito Santo,19,"Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis",11,1607,1595,1727.3,61254.485,2.733356,2727.88945842556
    Espírito Santo,20,Fabricação de produtos químicos,194,2362,2115,2248.04,90943.749,3.118135,3111.89880962972
    Espírito Santo,21,Fabricação de produtos farmoquímicos e farmacêuticos,10,,,,,,
    Espírito Santo,22,Fabricação de produtos de borracha e de material plástico,185,3122,2856,2938.13,94806.439,2.487098,2482.12400404339
    Espírito Santo,23,Fabricação de produtos de minerais não-metálicos,1685,23402,20873,21358.18,600991.416,2.168853,2164.51537177217
    Espírito Santo,24,Metalurgia,54,6599,6545,8191.24,673915.661,6.341354,6328.67138928529
    Espírito Santo,25,"Fabricação de produtos de metal, exceto máquinas e equipamentos",834,8866,7736,7716.34,252877.073,2.525947,2520.89494999722
    Espírito Santo,26,"Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",16,,,,,,
    Espírito Santo,27,"Fabricação de máquinas, aparelhos e materiais elétricos",56,3320,3244,3324.18,121799.378,2.824143,2818.4944627177
    Espírito Santo,28,Fabricação de máquinas e equipamentos,197,1787,1493,1547.61,59097.077,2.943273,2937.38668010675
    Espírito Santo,29,"Fabricação de veículos automotores, reboques e carrocerias",140,1572,1355,1290.61,37258.476,2.225134,2220.68371962453
    Espírito Santo,30,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",14,1931,1915,2048.27,109335.445,4.114337,4106.1084945607
    Espírito Santo,31,Fabricação de móveis,467,5036,4414,4530.47,98582.611,1.677193,1673.83908716552
    Espírito Santo,32,Fabricação de produtos diversos,355,1667,1204,1212.23,24302.36,1.545217,1542.12674797052
    Espírito Santo,33,"Manutenção, reparação e instalação de máquinas e equipamentos",908,9930,8636,9819.27,364945.842,2.864675,2858.94542842014
    Espírito Santo,D,Eletricidade e gás,188,,,,,,
    Espírito Santo,35,"Eletricidade, gás e outras utilidades",188,,,,,,
    Espírito Santo,E,"Água, esgoto, atividades de gestão de resíduos e descontaminação",343,9901,9561,9607.75,370686.914,2.973799,2967.85178631834
    Espírito Santo,36,"Captação, tratamento e distribuição de água",86,2863,2852,2844.02,176113.462,4.77294,4763.39455581022
    Espírito Santo,37,Esgoto e atividades relacionadas,31,,,,,,
    Espírito Santo,38,"Coleta, tratamento e disposição de resíduos; recuperação de materiais",222,6103,5816,5844.53,165603.516,2.183967,2179.59904389232
    Espírito Santo,39,Descontaminação e outros serviços de gestão de resíduos,4,,,,,,
    Espírito Santo,F,Construção,5338,46752,38771,40889.05,1021434.395,1.925438,1921.58723517571
    Espírito Santo,41,Construção de edifícios,2691,17212,12755,12903.39,272748.697,1.62924,1625.98115688978
    Espírito Santo,42,Obras de infraestrutura,513,12477,11844,13134.18,371946.584,2.182749,2178.38309603703
    Espírito Santo,43,Serviços especializados para construção,2134,17063,14172,14851.48,376739.114,1.955227,1951.3160874306
    Espírito Santo,G,Comércio; reparação de veículos automotores e motocicletas,42187,247237,192234,190170.41,4193386.06,1.699605,1696.20583171451
    Espírito Santo,45,Comércio e reparação de veículos automotores e motocicletas,5079,,,,,,
    Espírito Santo,46,"Comércio por atacado, exceto veículos automotores e motocicletas",7107,,,,,,
    Espírito Santo,47,Comércio varejista,30001,172391,132464,131046.89,2558832.958,1.505017,1502.00668220008
    Espírito Santo,H,"Transporte, armazenagem e correio",5141,71654,65752,67984.42,2295301.035,2.602294,2597.08942250185
    Espírito Santo,49,Transporte terrestre,3818,54383,49806,51379.8,1587598.357,2.38163,2376.86698933164
    Espírito Santo,50,Transporte aquaviário,54,,,,,,
    Espírito Santo,51,Transporte aéreo,13,,,,,,
    Espírito Santo,52,Armazenamento e atividades auxiliares dos transportes,972,12222,11159,11102.66,462814.751,3.212967,3206.54101740553
    Espírito Santo,53,Correio e outras atividades de entrega,284,2874,2682,3140.39,113552.714,2.78702,2781.44566561674
    Espírito Santo,I,Alojamento e alimentação,6216,42571,34563,34536.62,603272.757,1.346356,1343.66352851865
    Espírito Santo,55,Alojamento,713,5902,4884,4649.02,87535.121,1.451266,1448.36349298429
    Espírito Santo,56,Alimentação,5503,36669,29679,29887.6,515737.636,1.330038,1327.37743566408
    Espírito Santo,J,Informação e comunicação,2367,15893,12604,12533.94,479253.674,2.947162,2941.26724962536
    Espírito Santo,58,Edição e edição integrada à impressão,163,1261,1045,1255.05,47604.6,2.923573,2917.72623217586
    Espírito Santo,59,"Atividades cinematográficas, produção de vídeos e de programas de televisão; gravação de som e edição de música",150,576,358,368.02,7289.773,1.526753,1523.69917186775
    Espírito Santo,60,Atividades de rádio e de televisão,147,1549,1405,1358.99,60373.297,3.424165,3417.31710257674
    Espírito Santo,61,Telecomunicações,463,3696,3193,3203.81,96161.798,2.31346,2308.83272872467
    Espírito Santo,62,Atividades dos serviços de tecnologia da informação,1058,7052,5419,5183.35,222496.479,3.308558,3301.94059232557
    Espírito Santo,63,Atividades de prestação de serviços de informação,386,1759,1184,1164.72,45327.727,2.999636,2993.63643688546
    Espírito Santo,K,"Atividades financeiras, de seguros e serviços relacionados",3255,20845,16367,16402.51,1055680.038,4.960759,4950.83720535642
    Espírito Santo,64,Atividades de serviços financeiros,2266,14388,11416,11700.05,878566.624,5.787794,5776.21873410797
    Espírito Santo,65,"Seguros, resseguros, previdência complementar e planos de saúde",130,2800,2647,2693.03,124535.011,3.564317,3557.18882848287
    Espírito Santo,66,"Atividades auxiliares dos serviços financeiros, seguros, previdência complementar e planos de saúde",859,3657,2304,2009.43,52578.403,2.01679,2012.75612410561
    Espírito Santo,L,Atividades imobiliárias,2177,6682,3071,2971.1,64448.994,1.671957,1668.61260916055
    Espírito Santo,68,Atividades imobiliárias,2177,6682,3071,2971.1,64448.994,1.671957,1668.61260916055
    Espírito Santo,M,"Atividades profissionais, científicas e técnicas",7901,30851,19196,18010.44,582810.429,2.494187,2489.19912348274
    Espírito Santo,69,"Atividades jurídicas, de contabilidade e de auditoria",3061,11893,7317,7376.25,177118.912,1.850783,1847.08106318355
    Espírito Santo,70,Atividades de sedes de empresas e de consultoria em gestão empresarial,889,,,,,,
    Espírito Santo,71,Serviços de arquitetura e engenharia; testes e análises técnicas,1863,9295,6487,5807.2,239326.718,3.176512,3170.15903334852
    Espírito Santo,72,Pesquisa e desenvolvimento científico,44,521,454,435.16,20874.403,3.697355,3689.9607217858
    Espírito Santo,73,Publicidade e pesquisa de mercado,921,2807,1565,1436.27,34565.194,1.854936,1851.22649426854
    Espírito Santo,74,"Outras atividades profissionais, científicas e técnicas",935,3542,2213,1886.47,69716.262,2.848461,2842.76420224832
    Espírito Santo,75,Atividades veterinárias,188,,,,,,
    Espírito Santo,N,Atividades administrativas e serviços complementares,10390,83249,71511,73392.21,1693731.277,1.778773,1775.21594332276
    Espírito Santo,77,Aluguéis não-imobiliários e gestão de ativos intangíveis não-financeiros,1292,,,,,,
    Espírito Santo,78,"Seleção, agenciamento e locação de mão-de-obra",99,6252,6137,6560.38,236082.219,2.773706,2768.15835245941
    Espírito Santo,79,"Agências de viagens, operadores turísticos e serviços de reservas",346,,,,,,
    Espírito Santo,80,"Atividades de vigilância, segurança e investigação",253,12647,12356,13463.38,341484.392,1.954982,1951.07247614241
    Espírito Santo,81,Serviços para edifícios e atividades paisagísticas,4620,32694,28513,29041.11,555366.312,1.473983,1471.03487223669
    Espírito Santo,82,"Serviços de escritório, de apoio administrativo e outros serviços prestados às empresas",3780,23389,18517,18123.6,401212.347,1.706302,1702.88950488696
    Espírito Santo,O,"Administração pública, defesa e seguridade social",394,166304,166299,178206.21,8530990.722,3.689799,3682.41968413144
    Espírito Santo,84,"Administração pública, defesa e seguridade social",394,166304,166299,178206.21,8530990.722,3.689799,3682.41968413144
    Espírito Santo,P,Educação,4006,37844,33753,34678.9,1736074.659,3.858595,3850.87775386363
    Espírito Santo,85,Educação,4006,37844,33753,34678.9,1736074.659,3.858595,3850.87775386363
    Espírito Santo,Q,Saúde humana e serviços sociais,6784,72584,60218,60574.29,1682036.432,2.140293,2136.01212405715
    Espírito Santo,86,Atividades de atenção à saúde humana,6327,64066,52143,52302.15,1479931.376,2.180962,2176.60029419294
    Espírito Santo,87,"Atividades de atenção à saúde humana integradas com assistência social, prestadas em residências coletivas e particulares",266,4429,4081,4151.01,92774.125,1.722659,1719.2131924149
    Espírito Santo,88,Serviços de assistência social sem alojamento,191,4089,3994,4121.13,109330.931,2.044809,2040.71980631152
    Espírito Santo,R,"Artes, cultura, esporte e recreação",1628,,,,,,
    Espírito Santo,90,"Atividades artísticas, criativas e de espetáculos",223,431,163,164.9,3550.657,1.659641,1656.32178009983
    Espírito Santo,91,Atividades ligadas ao patrimônio cultural e ambiental,22,,,,,,
    Espírito Santo,92,Atividades de exploração de jogos de azar e apostas,-,-,-,-,-,-,-
    Espírito Santo,93,Atividades esportivas e de recreação e lazer,1383,5507,3855,3781.1,66474.563,1.355075,1352.3651643905
    Espírito Santo,S,Outras atividades de serviços,7582,21620,15515,14762.44,340614.459,1.778407,1774.84970172744
    Espírito Santo,94,Atividades de organizações associativas,5759,14107,10409,9731.7,239438.795,1.896409,1892.61576560661
    Espírito Santo,95,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,758,3002,1963,1993.96,45110.36,1.743757,1740.26945992281
    Espírito Santo,96,Outras atividades de serviços pessoais,1065,4511,3143,3036.78,56065.304,1.423007,1420.16072692381
    Espírito Santo,U,Organismos internacionais e outras instituições extraterritoriais,-,-,-,-,-,-,-
    Espírito Santo,99,Organismos internacionais e outras instituições extraterritoriais,-,-,-,-,-,-,-
    Rio de Janeiro,A,"Agricultura, pecuária, produção florestal, pesca e aquicultura",851,,,,,,
    Rio de Janeiro,01,"Agricultura, pecuária e serviços relacionados",687,4613,3474,4336.12,81082.093,1.441285,1438.40209148342
